userName,content,score,appId
O'oh Zyan,Kenapa password salah terus padahal dr dulu pakai passwrd itu. Dan sy sdh sukses mengganti no tlp melalui PANDAWA knapa yg tertera ttap nomor tlp sy yg dulu yg sdh tdk aktf. Merepotkan saja. Payah!!!! Mau daftar baru pkai akun ank pun ktika msukin nomor tlp utk mnta kode OTP hrs pkai pulsa. Baru kli ini aplikasi krim otp tp pkai pulsa. Payaaaaahhhh!!!!!! Sangat kecewa!!!,1,app.bpjs.mobile
Nona Nana,"Makin konyol nih aplikasi Dulu sebelum update enak dipake, sekarang sudah ada aplikasi jkn baru, login aja ga bisa, nomor tidak terdaftar katanya, padahal no yg dipake jg itu terakhir dipake,ANEHHHHH",1,app.bpjs.mobile
AGHNIY MEDIA,"Aplikasi susah sekali login,, dulu hanya memakai email. Sekarang harus memakai nik atw no bpjs , giliran di masukin nik pass dll bilang nya salah tidak terdaftar, Giliran daftar pengguna mobile dibilang sudah terdaftar hadeuh... Payah..",1,app.bpjs.mobile
Agoes Tyox,"Malah ribet urusannya harus masukkan nomor HP,sudah masukkan nomor HP malah balasannya nomor yang anda masukkan tdk sesuai, Maaf BPJS yg saya gunakn adalah BPJS ketenaga kerjaan jadi yang daftar kan jelas perusahaan terkait nomor HP yg di daftarkan saya juga tdk tahu mungkin nomor lama yang sudah tidak aktif lagi trus harus bagaimana supuaya bisa akses aplikasi ini",1,app.bpjs.mobile
Mufti Arfa,"Ribet banget ga bisa masuk masuk akun saya...katanya no bpjs salah mulu atau pasword salah padahal udah reset pasword ,giliran daftar ulang mobile pake no hape beda dan no bpjs sama,,,no bpjs saya udah terdaftar di nomor yg saya ga bisa masuk dng alasan no bpjs salah..,ahhh sudahlah",1,app.bpjs.mobile
R K,"Orang sakit disuruh daftar kayak gini susahnya makin sakit!! Ribuan kali saya ulang tapi alamatnya salah, padahal sudah sesuai KTP. Tolong diperbaiki untuk masyarakat!!!",1,app.bpjs.mobile
MdMaol,"Apk apaan sih ini?? Buka terus loading terus ga selesai² ga ada penjelasan, gini nih hasil pekerjaan yg di percayakan pemerintah?? Pegawai IT nya kemana ya?? Aneh...",1,app.bpjs.mobile
Bugee Adi,"Habis di update kok mau masuk gabisa lagi,udh masukin no yg bener di bilang sandinya salah,pas mau ubah sandi malah di bilang no hp salah,pdahal udah jelas no itu yg di pake buat daftar masih aja gabisa,gajelas emang apk nya 😡",1,app.bpjs.mobile
didi supandi,Saya baru pertama kali mau daftar... Saat masukan nomer kartu keluarga pencariannya selalu gagal.. Padahal kartu keluarga saya telah terdaftar dan dikeluarkan oleh pihak dukcapil.. Kok parah ya,1,app.bpjs.mobile
kenzmama love,"Plin plan, minta update mulu ! Ribet !!!!!! (09/01/2020) Woiii Knp punya sy nonaktif karna premi? Saya udah autodebet mandiri woiiii, enak aja .... Main non aktif2an , ternyata mmg dri BPJS ga potong saldo buat bayar premi, salah sendiri ga ditarik , skg mau ak bayar pakai jasa lain, tetep aja kepotong 2x lipat , alasan sistem lagi, buat deposit pembayaran bulan2 berikutnya, permainan macam apa ini wkwkwkwkwk",1,app.bpjs.mobile
Bambang Irawan,Aplikasi nya sering eror gak jelas mau ubah paskes aja susah udah kirim kode OTP jugak gak bisa mau berapa kali ulang ulang terus .juga gak bisa di ubah . Tolong di perbaiki aplikasinya . Harusnya dengan aplikasi lebih mudah malah jadi susah...tolong di perbaiki sistemya. 👎,1,app.bpjs.mobile
galih msakti,"Mau gimana lagi ya ? Ya emang itu kenyataan nya..... Bayangkan.... Mo otp kudu pakai pulsa saat apk2 swasta lain bisa gratis. Parahnya...di HP gw ada isi 20rb , pas kirim otp tulisanya tetap ""pulsa anda tidak mencukupi"". Apa mo kalian?",1,app.bpjs.mobile
Prigoriski 23,Repot isi chika. Apalah padahal berkas sudah lengkap rumah dekat dgn kantor bpjs. Pindah faskes lewat aplikasi ini di tunggu sudah awal bulan malah blm bisa pindah. Maksudnya apa bikin aplikasi klo malah mempersulit?! Situ minta online tapi nyatanya malah mempersulit!!!,1,app.bpjs.mobile
Maulana Nur Ichsan,"Kesel aja gabisa login sama sekali, pihak rumah sakit mengharuskan daftar online menggunakan aplikasi, sementara apkikasinya saja belum sempurna alias masih acak²an, orang yg mau berobat jadi terhalang, Allah S.W.T bersabda : Barang siapa yg menyusahkan orang lain kelak akan disusahkan hidupnya di akhirat",1,app.bpjs.mobile
Heru Purnomo,"Sangat sulit buka aplikasi jkn, sy sdh terdaftar dan coba daftar sesuai petunjuk alhasil pulsa selalu habis, dan tetap tdk bisa buka mobile JKN, nmr verifikasi habiskan pulsa bro...sangat kecewa bro... berbuatlah kebaikan sesama manusia, pasti mendapat pahala, bagaimana perasaan orng yg di kecewakan, gegara aplikasi Mobile JKN gk bisa terbuka, apa hrs selalu isi pulsa terus tuk verifikasi nmr...",1,app.bpjs.mobile
puti shelia,"saya kasih nilai 1. karena sampai sekarang tidak bisa log in, alasannya krna kartu pascabayar tidak bisa terima OTP. padahal OTP sudah diterima, masih tidak bisa masuk. (baru kali ini denger alasan OTP antara pra dan pascabayar). sudah berkali-kali menghubungi call center tapi tidak ada jalan keluar.",1,app.bpjs.mobile
Septia Nur Jannah,"Semakin ribet,setelah update harus ada pulsa untuk kode verifikasi via no.hp,pasword yg lama tiba2 tidak bisa di pakai,harus ganti yang lain..tolong dong jangan dibikin ribet kembali kaya dulu aja,buat buka aja mesti pake pulsa😌,mengecewakan",1,app.bpjs.mobile
M. Dedi Fatchulloh,"Saya sudah masukan data alamat sesuai KTP, tetap saja ada notifikasi ""Data alamat anda tidak sesuai dengan KTP, Mohon isi data alamat sesuai dengan KTP anda. Sangat mengecewakan aplikasi ini. Mohon untuk dicek kembali, dan perbaiki sistemnya . Terima kasih",1,app.bpjs.mobile
Mharnhy As,Mau daftar tapi ngak bisa 'No Hp yang tertera salah' lalu di arahkan hubungi PANDAWA lah pas di hubungi lewat chat WA ngak ada tanggapan... Di DM Instagram ngak di baca dan ngak di balas... Blibet... Masa mau daftar mobile harus ke kantor bpjs untuk rubah/konfirmasi NO HP doang 🤦‍♀️🤦‍♀️,1,app.bpjs.mobile
Deny Ali nurmadani,Alamat lengkap ga bisa d isi..ya otomatis ga bisa daftar..mohon d perbaiki aplikasi nya..sya blm kasih bintang banyak karna aplikasi nya blm bs d pake..saya pake android.mhon masukan nya,1,app.bpjs.mobile
gopung channel,"ini aplikasi atau portal berita? bisa lihat berita, bisa daftar, tp ga bisa login. udah 3 hari 3 malem login ga bisa. halo pengembang! kalo buat aplikasi yg bermutu sikit. lapor presiden ah 😂",1,app.bpjs.mobile
Siti Sundari,"Ketika kis orang tua di nonaktifkan dan tidak ada pemberitahuan ke ybs, sehingga tidak bisa digunakan untuk berobat..tolong lah pihak bpjs apabila ada penonaktifan dri pihak sepihak dan harus merubah ke bpjs mandiri di beritahukan agar bisa segera di urus..ini tidak ads pemberitahuan dan saat akan berobat tidak bisa di gunakan..ini atas nama orang tua lhoo..",1,app.bpjs.mobile
Septyan Bintang,"kenapa login via email udah ga bisa? harusnya fitur login via email jangan dihapus. tidak semua orang nomor ponsel lama masih aktif, saya salah satunya nomor lama sudah hilang dan sekarang tidak bisa login ke aplikasi ini karna harus menggunakan nomor yg lama. bagaimana ada pelayanan yg justru mempersulit customer? masa mau login via email tdk bisa, dan harus repot2 nunggu jam kerja buat laporan. percuma pakai aplikasi :)",1,app.bpjs.mobile
Yana Khitink,"Aplikasi versi baru bukanya membantu malah bikin ribet,versi lama udh bagus di buat baru malah sangat buruk,masa verivikasi data lagi,yg tadinya udh di gunakan,udh gtu harus pake pls lg,kaya bikin m banking aja,Bangke lah pokonya,OTP lebih dr 10 kali masih ga bisa verivikasi",1,app.bpjs.mobile
Antonius Deny Wijaya,"Aplikasi sangat buruk bukan mempercepat malah memperlambat, masa selalu transaksi belum dapat diproses terus saat mau daftar. Tolong diperbaiki ini aplikasi yang digunakan secara nasional untuk khalayak orang banyak",1,app.bpjs.mobile
wahidin sujatmiko,"Jika ada pilihan batal update lebih baik... Setelah diupdate aplikasi tidak digunakan, seharusnya respond segera dilakukan setelah banyak yang mengadukan tapi sepertinya percuma tak ada tanggapan manusia, sepertinya yang membalas ulasan juga hanya mesin yang taunya 0 dan 1",1,app.bpjs.mobile
Han,Saya tidak bisa login kembali ke akun BPJS saya dikarenakan password saya tidak sesuai ketentuan layanan. Semenjak menetapkan pembuatan password dengan mengharuskan ada huruf besar saya tidak bisa login. Pelayanan sudah memburuk,1,app.bpjs.mobile
yogi maulana,"Untuk Verifikasi udah ngisi nomer, kirain gak lama bakalan keterima, tapi ternyata ini mah ada notif ""PULSA ANDA TIDAK CUKUP"", OH TERNYATA OH TERNYATA, HARUS PAKE PULSA, kirain pake koneksi Internet aja udah cukup kaya Aplikasi yang lainya, yang buat verifikasi gak pake pulsa, TERNYATA TIDAK. Update Aplikasi tapi yang ginian belum update juga, Malesin Banget kudu ngisi pulsa dulu, apa itung itung bayaranya kali ya pulsa tuh, kalau dikumpulin pulsanya dapet berapa tuh :)",1,app.bpjs.mobile
Erni Tri,"App gak berguna, chika"" gak jelas cuma ngabisin pulsa tapi gak ada hasil nya!! Pengen daftar jkn aja salah nomor terus udah di hubungin call center nya malah gak jelas!!",1,app.bpjs.mobile
rendra nada,ceritanya karena sibuk kerjaan dan jagain anggota keluarga yang sedang sakit jadi ga bisa ke kantor BPJS. akhirnya coba pake aplikasi ini buat daftar BPJS karena cuma saya dalam KK yang belum daftar. Eh ternyata tinggal daftar autodebet susahnya setengah mati. 2 hari nyoba terus ga bisa juga. Aplikasi yang harusnya bisa sangat membantu masyarakat tapi malah PHP. tolong di perbaiki.,1,app.bpjs.mobile
al jufri,"Aplikasi nya ko sekarang kaya gini ? Mau ganti pasword aja ribet , No hape salah. Apanya yg salah .. Jelas jelas kaga pernah ganti ini nomer . Malah jadi ribet mau di gunainya ...",1,app.bpjs.mobile
ShamankingZ,"Nulis lupa password padahal di rumah sakit nomer hp sama kaya yg di daftarin tpi gk bisa login"" aneh nyebelin banget padahal saya mau cek ulang hasil tnmbahan anak 1 lgi dari kelahira. Ke 3 istri saya .. tolong lah aplikasinya di benerin data sesuai tpi gk bisa login""",1,app.bpjs.mobile
Wawan Satriawan,"Sampah, internet anda tidak stabil, aplikasi elu kali yg kentang, sebulan bayar setengah juta untuk 3 peserta hasilnya dapet pelayanan yg serba jutek dari rumah sakit, helloow sekalian aja RS swasta ga usah ikut program BPJS, daripada ngasih harapan palsu ujung2nya dijutekin dan banyak obat yg ga dicover BPJS",1,app.bpjs.mobile
Putri Ayuningpangesti,"Aduh tolong dong kerjasamanya ini admin2, masak dari 5admin semuanya sama aj, proses saya berhenti ditengah jalan. Diketerangan ditulis kalo lebih dari 30mnt suruh ngulang lagi daftar, eh tapi admin nya bales chat Lete banget, lama. Padahal kita juga udah pantengin itu chat, kaga dibales2. Haduhh ribet",1,app.bpjs.mobile
Acep Setiawan,"Bagaimana sih cara menggabungkan bpjs mandiri suami istri, kalau harus lewat pandawa nanti setelah d kasih link pilih yang mana, udah nyanyain call center, ke admin sosmed bpjs, jawaban nya beda beda, malahan ada pilihan harus cerai dlu, tolong dong kasih petunjuk yang baik.terima kasih",1,app.bpjs.mobile
Muhamad Firman Alamsyh,"Saya pengen ngebenerin BPJS, saya sudah datang ke kantor cabang malah disuruh pulang, diurus dirumah saja olnine, saya Dateng ke kantor karna saya gak ngerti, belibet kalau online Kadang server penuh udah gak penuh milih ngisi formulir udah ngisi lama lagi prosesnya sampe sekarang belum juga bener , saran saya tolong dong yang mau benerin di cabang jangan dipersulit , yang ingin online silahkan tapi kalau offline juga gpp atuh da kita teh awam gak pinter semua",1,app.bpjs.mobile
Mustika Rahmadani,Apk SAMPAH! Log in ribet gara-gara ganti no telp ganti dan lupa password Telepon call center pun cuma buang-buang pulsa dan gak membantu! Ini apk jaman goa? Gak bisa hubungkan ke email?,1,app.bpjs.mobile
Siti Khadizah,"Mau masuk aja sulit,gimana mau daftar bpjs secara online,di buka aplikasinya saja susah. Buat gampang dong biar ga pusing masuk ke aplikasi ini nya...........................",1,app.bpjs.mobile
Mahda Nuranisa,Aplikasi payah. Mempersulit hidup banget. Cara menguprgade no hp baru susah bgt apalgi pake layanan pandawa bertele tele. Gajelas. Dateng kantor bpjs buat dftr malah diusir. Giliran dftr online malah kaya gini. Payah!! Saya kasih bintang 1 karena emng tidak membantu!,1,app.bpjs.mobile
Rizka O,"birokrasi gak beres ! mau ganti no hp aja di oper2 dan jd dipersulit. Pandawa nya juga ga bener kayak gak niat kerja, ada aja alasannya Chat penuh lah padahal masih jam 9 pagi atau alasan jaringan bermasalah. Tolong Pandawa Tigaraksa di benahin kinerjanya dan dipilih yg benar2 bisa melayani masyarakat. Mau ngasih saran apa lagi? ada jaminan bisa bermanfaat gak sarannya ? cuma oper2 doang. CS Shopee aja 24 jam, INI YANG PENTING MALAH CUMA SAMPE JAM 3 SORE",1,app.bpjs.mobile
Zuhdi Sherly,"Kenapa untuk registrasi dengan kk yg sama padahal dulu belum terverifikasi kan malah no. KK saya ga bisa kepake sih? Pas disuruh login yg awal gabisa, daftar ulang juga ga bisa ampun dah",1,app.bpjs.mobile
rendy bagas,"aplikasi paling ribet dan malesin , saya dulu udah bikin password udah bener bisa login eh tau tau suruh ganti password situ juga yg nyuruh . mana ganti password harus pake nomer hape yg dulu padahal aku ganti nomer hape . harus call center BPJS apaan alah kenapa si aplikasi ribetnya kebangetan .",1,app.bpjs.mobile
jimmi janiko,"Saya mau cek saldo aja ngk bisa, apa emang kayak gini kebijakan bpjs menyembunyikan saldo yang sudah dibayar???? Mau berobat pakai bpjs sendiri pun susah, gimana mau dipakai ini bpjs, cek saldo aja ngk bisa.",1,app.bpjs.mobile
Novia Pratista,"Ini tolong lah kenapasi aplikasinya? Mau login susah,password salah mulu. Udah klik lupa password verifikasi no. Hp,ktanya tidak terdaftar jelas jelas nomernya yg itu sama. Chat keluhan ke pandawa gada respon terus malah penuh penuh adeuh pusing",1,app.bpjs.mobile
Hendry Nadeak,"kalo bisa dipersulit kenapa dipermudah?? Pemerintah Pusat, dengarkanlah orang berobat karena sakit dan banyak lansia yg tidak mengerti aplikasi2 teknologi. Kenapa daftar berobat harus begini? kan bisa langsung saja ke RS tsb. Tks",1,app.bpjs.mobile
Pratama Deerizky,"woyyy ngotak dikit!!! kita sakit butuh segera ada penanganan, tapi krnapa masih suruh nunggu dan nunggu !!!? nunggu 1 hari 2 hari ga masalah, hla kok nunggu 1bulan, nyesel buat dan bayar bpjs!!!!!",1,app.bpjs.mobile
Intan SN,"Aplikasi paling konyol dibumi. Kode otentikasi yg harusnya didapat dalan 5 menit dari penyedia layanan tak pernah dikirim sistem. Nomor terdaftar, aktif tak pernah diganti, ada pulsa tetao saja tak ada otp. Kapan aplikasi pemerintah seperti aplikasi bank swasta yg super lancar ga bikin kesal. Sudah lapor 1500400 no solusi.",1,app.bpjs.mobile
Yahya Giovanni,"Aplikasi harus diperbaiki lagi banyak bug di aplikasi ini, coba di perbagus lagi, kasian masyarakat yang gaptek jadi makin sulit buat aksesnya , nomor HP udah bener masih aja keluar notif nomor salah nomor salah, piyeee to kiiiiihhh kok getiiiing aku",1,app.bpjs.mobile
Luphy Ali,"Verifikasi nomor hp gagal terus, jaringan udh bagus, tp mungkin sistem server atau aplikasinya yg bermasalah, kalau udh seperti ini banyak keluhan, tolong segera diperbaiki",1,app.bpjs.mobile
Afridel afridel,"Kok saya nyesel download apk ini, gk bisa digunakan, mempersulit saja, tujuan aplikasi ini apa? Saya ngutang sana sini buat beli paket buat mendaftar ulang, malah tidak bisa masukan no hp, kalau mau membantu tolong dg ikhlas, jika hanya mempersulit cukup kesulitan sekarang saja yg kami rasakan, atau hapus saja aplikasi ini jika semata-mata untuk PHP masyarakat saja",1,app.bpjs.mobile
FERI FITRIYANTO,"Aplikasi paling ribet sedunia akhirat. Rutin update aplikasi tapi malah semakin buruk. setelah update gak bisa login kata sandi salah, minta reset pasword nomor belum terdaftar katanya. Coba daftar baru akun sudah terdaftar. Yang bener yang mana ini?",1,app.bpjs.mobile
Aroyyan Alfarezel,"Saya sadar yang bikin ini bukan cuma 1 2 orang tapi ya jangan kek gini lah pelayanan nya saya udah sebulan lebih daftar kek gini gagal di autodebit nya tolong pikir dong pake otak jangan pake robot berapa pulsa dan waktu nunggu server ngasih otp yang harus saya gunakan gak faham lagi sumpah emosi.. dateng ke kantor nya malah suruh daftar mandiri giliran mandiri server lemot, chat pandawa atau chika gak ada guna sama sekali chat layanan administrasi juga nihil",1,app.bpjs.mobile
riski bagus,Nomor handphone saya gak terintegrasi. Menghubungi 165 hanya ada nada sambung. Menghubungi pandawa sibuk mulu. Tiap jam dah coba hubungi. Sampek jam 3 eh malah udah siaran di luar jm. Ada aja alasan. Sebenarnya siap digitalisasi atau tidak sih?,1,app.bpjs.mobile
Atin Priya,"Jelek banget aplikasinya, mau daftar bpjs baru keluar2 aplikasi terus. Ga jelas. Tolong dong diperbaiki layanannya, padahal cuma daftar aja ribet udah ke kantor langsung suruh daftar pake aplikasi. Giliran mai pake aplikasi ribetnya setengah mati. Pelayanan nya gini amat ya. Kalo ada rating 0 saya kasih rating 0",1,app.bpjs.mobile
Melanie Sugandhi,"Ini kenapa sih, saya mau masuk akun tapi aplikasinya selalu keluar terus.. udah di uninstal, lalu diinstal lagi masih ajah pas mau buka akun jadi keluar lagi dari aplikasi.. mohon dijawab yah, saya mau cek jadi susah",1,app.bpjs.mobile
Sigit Wicaksono,Lupa password..harus masukin no tlp. Sedangkan no tlp lama sudah gak aktip. Hubungi chika. Suruh masukin email.sedangkan di aplikasi tdk ada masukin email..di pesbuk pun sama. Pada gak jelas. Cuma mempersulit..,1,app.bpjs.mobile
Ghaza Fadlan Fathan,"Kasih bintang satu dlu, pas pendaftaran, sudah masukin nik di eKTP, isi data semua tapi pas klik kolom tempat lahir koq Kota/Kab. Daerah Aceh semua. Gada pilihan kota/kab. Lain. Tolong perbaiki ya....",1,app.bpjs.mobile
Septi Yudistira,"Semenjak update, password lama gak bisa dan harus ganti standar password baru, tapi harus masukin no telpon yg terdaftar dan kebetulan nomor lama, pas mau update no terbaru lewat bot, dan sudah ngisi google form selalu keterangannya melebihi kapasitas pelayanan dan disuruh coba lagi 1 jam kedepan, padahal hampir tiap hari di coba dari pagi ampe siang sesuai jam operasioal, tolong diperbaiki nanti kalau sudah solved rating nya di naikin lagi.",1,app.bpjs.mobile
